CustomerID,Recommendation,category
17884.0,"{'22963': 0.14441770290122824, '22451': 0.14384911389218763, '23058': 0.143345544770249, '79302M': 0.14322297480788657, '23158': 0.14203642561590835, '22312': 0.1411569346481171, '51014C': 0.1406421692815486, '15030': 0.1386750490563073, '17021': 0.1386750490563073, '84600': 0.1386750490563073, '22565': 0.13715853329963723, '21032': 0.13608276348795434, '21369': 0.13608276348795434, '21846': 0.13608276348795434, '84931B': 0.13608276348795434, '21222': 0.13468700594029476, '22962': 0.13448595689788476, '21818': 0.13346521599003872, '22705': 0.13290606860251747, '22081': 0.13273296830047474}",need attention
17885.0,"{'23112': 0.13903017140231752, '23096': 0.1382602259640567, '84356': 0.1371182340382122, '21125': 0.13699915608779772, '22375': 0.13699915608779772, '23504': 0.13693063937629152, '23516': 0.13608276348795434, '23517': 0.13608276348795434, '23697': 0.13608276348795434, '23493': 0.13245323570650439, '21167': 0.12909944487358055, '21813': 0.12909944487358055, '23583': 0.12909944487358055, '23220': 0.12909944487358055, '23318': 0.12858612496840993, '21064': 0.125, '23569': 0.125, '21191': 0.12126781251816648, '23317': 0.12126781251816648, '22946': 0.11470786693528087}",need attention
17886.0,"{'23353': 0.1308468359548103, '15036': 0.13065106689280268, '23583': 0.12909944487358055, '23156': 0.12878185658223204, '23492': 0.1270001270001905, '21640': 0.12683657235796025, '22069': 0.1264911064067352, '23208': 0.12518976480103614, '85175': 0.12317900715887733, '23212': 0.12247448713915893, '23280': 0.12199885626608374, '21242': 0.12154169936674526, '21579': 0.12048289933537483, '23289': 0.12038585308576923, '21245': 0.11428571428571428, '22434': 0.1131370849898476, '22468': 0.11202240672224079, '23281': 0.10954451150103323, '21244': 0.10910894511799621, '23347': 0.10690449676496977}",need attention
17887.0,"{'22721': 0.18033392693348643, '47591D': 0.17982026955078603, '22964': 0.17962924780409975, '21063': 0.17928429140015903, '21131': 0.17888543819998318, '22124': 0.17888543819998318, '22185': 0.17780017780026672, '22755': 0.17751173670117323, '20765': 0.17722938923964163, '21579': 0.17610411189931968, '22745': 0.17560348838710574, '22367': 0.1741539986334078, '22514': 0.17320508075688773, '22564': 0.17146356756477935, '84997C': 0.1690559228873426, '16011': 0.1687631851389036, '22515': 0.1632993161855452, '85197': 0.16137430609197567, '22144': 0.15894388284780522, '22566': 0.15811388300841894}",need attention
17888.0,"{'85208': 0.14824986333222026, '22461': 0.14744195615489714, '72232': 0.14744195615489714, '35920': 0.147087101353638, '22705': 0.14659886790209342, '85019B': 0.14638501094227996, '85132C': 0.14638501094227993, '21641': 0.14433756729740646, '22647': 0.14433756729740646, '35004G': 0.14433756729740646, '82613C': 0.14433756729740646, '22591': 0.14433756729740643, '21368': 0.14322297480788657, '16219': 0.14085904245475275, '85183B': 0.13944333775567924, '22909': 0.13856406460551016, '37448': 0.13808619268474853, '22278': 0.1348399724926484, '21167': 0.1333333333333333}",need attention
17889.0,"{'22988': 0.15746817074007305, '20971': 0.1565219758368154, '22753': 0.1552647508520297, '20978': 0.15328483487124148, '22396': 0.15075567228888181, '46775D': 0.13608276348795434, '71403': 0.13608276348795434, '84877D': 0.13608276348795434, '20803': 0.13333333333333333, '84086C': 0.1259881576697424, '85163B': 0.1259881576697424, '21402': 0.1217161238900369, '35810A': 0.1217161238900369, '22157': 0.1178511301977579, '23501': 0.1178511301977579, '35920': 0.1178511301977579, '79164': 0.1178511301977579, '37340': 0.1160517706371319, '21530': 0.11433239009500587, '37342': 0.1126872339638022}",need attention
17890.0,"{'22229': 0.1342312110428049, '20618': 0.1333333333333333, '20748': 0.1333333333333333, '20774': 0.1333333333333333, '21676': 0.1333333333333333, '35967': 0.13074409009212268, '21819': 0.12909944487358058, '23451': 0.12909944487358058, '23453': 0.12909944487358058, '71403': 0.12909944487358058, '22073': 0.1270001270001905, '22337': 0.1270001270001905, '85230F': 0.1270001270001905, '21809': 0.1264911064067352, '23407': 0.1264911064067352, '21012': 0.1254363015010636, '17136A': 0.12403473458920847, '23419': 0.12403473458920847, '23531': 0.12403473458920847}",need attention
17891.0,"{'21117': 0.21693045781865616, '21442': 0.21693045781865616, '21874': 0.20025046972870353, '21873': 0.17251638983558856, '22408': 0.15811388300841897, '79190D': 0.15811388300841897, '85186C': 0.1563858105428061, '21166': 0.1558699215971374, '21068': 0.1543033499620919, '22405': 0.15309310892394865, '85038': 0.15130688316720062, '22038': 0.15075567228888181, '22413': 0.147018092378659, '17096': 0.14547859349066158, '21417': 0.14547859349066158, '85152': 0.14439328533356685, '85188A': 0.14433756729740643, '21165': 0.14244246232238394, '79066K': 0.13977131156292244, '84913B': 0.13801311186847084}",need attention
17892.0,"{'47593B': 0.13750477455423168, '23319': 0.13468700594029473, '21439': 0.1336306209562122, '23269': 0.1336306209562122, 'C2': 0.1336306209562122, '21633': 0.13363062095621217, '23008': 0.13259870882635919, '23101': 0.13234444452945734, '23102': 0.13146843962443588, '23081': 0.130066495428618, '85093': 0.12964074471043288, '84949': 0.12858612496840993, '22638': 0.12598815766974242, '21191': 0.12222646627042816, '23100': 0.12114063071860515, '22043': 0.11952286093343933, '23298': 0.11754647359971149, '84347': 0.11561466260321597, '23499': 0.11396057645963792, '23065': 0.11026356928399425}",need attention
17893.0,"{'22556': 0.21314395616921458, '22023': 0.21290467263536572, '22519': 0.210870583918325, '22745': 0.21023189612213203, '22747': 0.20851441405707474, '22631': 0.20734187759738137, '22902': 0.2055566129482595, '84997B': 0.2055270768301463, '22998': 0.20504464051455198, '21094': 0.20286020648339487, '22032': 0.19870653453128087, '21086': 0.1961161351381841, '21156': 0.19343495356415, '85014B': 0.19284730395996755, '22333': 0.18931004635463397, '84997C': 0.18749999999999997, '20712': 0.18692405136401474, '84997D': 0.17702204821873335, '21731': 0.17206180040292135, '22352': 0.1711679264435502}",loose them
17894.0,"{'22512': 0.14237369936287486, '21713': 0.13937366833451512, '22823': 0.1386750490563073, '23160': 0.1386750490563073, '23514': 0.13678822577626598, '21750': 0.13655774839978377, '22302': 0.13353212413369211, '23091': 0.13277125113594856, '22760': 0.1303016384337395, '84251G': 0.12838814775327384, '23511': 0.12734290799340264, '22825': 0.12561485860426552, '22797': 0.12532010295690074, '21257': 0.12442416956500056, '22426': 0.12442416956500056, '22448': 0.12329924047901797, '23190': 0.1178966237837789, '22600': 0.11624763874381927, '23017': 0.11624763874381927, '23348': 0.11028219331407116}",need attention
17895.0,"{'22192': 0.1555267569705535, '22728': 0.15406013417892253, '22659': 0.1529438225803745, '22423': 0.15291358361065682, '85227': 0.15263009133189545, '22625': 0.15260298566173833, '22418': 0.1522406288667392, '16048': 0.15193428136569098, '22846': 0.15139838251848897, '22209': 0.1513751265217193, '21932': 0.15101992432741995, '22467': 0.15083873000294895, '22959': 0.1496710850223124, '23281': 0.14958084510974087, '23176': 0.14804664203952103, '23112': 0.14517167628488536, '22963': 0.14441770290122824, '23373': 0.14400460822119582, '23582': 0.13576884666042613, '16169E': 0.13340746919301402}",need attention
17896.0,"{'22791': 0.2698314080385101, '84946': 0.2439750182371333, '22800': 0.24009801919951235, '22798': 0.21088784746999129, '23090': 0.20655911179772884, '84947': 0.19379255804998177, '21326': 0.1829353616298759, '84949': 0.17320508075688776, '82482': 0.17025130615174972, '21012': 0.16641005886756874, '22178': 0.16568787367483997, '22294': 0.16107745325136583, '72800E': 0.1603567451474546, '22173': 0.15823096105704798, '22801': 0.1432003111516314, '84755': 0.14237369936287486, '22494': 0.1386206560167344, '21696': 0.13719886811400706, '84879': 0.1357688466604261, '23149': 0.1341640786499874}",need attention
17897.0,"{'22592': 0.15174424466672096, '21846': 0.1516196087157807, '21993': 0.14808721943977307, '21807': 0.14808721943977304, '22557': 0.14775949845901246, '22441': 0.14621516381790667, '22554': 0.14517323726225956, '21698': 0.14509525002200233, '22809': 0.14509525002200233, '22315': 0.14379932713576268, '20914': 0.14230319299458652, '22046': 0.14002800840280097, '22027': 0.13945294228355204, '23108': 0.13888490349773785, '20750': 0.13859178573504743, '84692': 0.1361452871592927, '22779': 0.13592873654160803, '21154': 0.13412250711537105, '22310': 0.13201967239688991, '22449': 0.12964074471043285}",need attention
17898.0,"{'21682': 0.12403473458920847, '22460': 0.12397588061930459, '22993': 0.1224209396889885, '22282': 0.12171612389003693, '84012': 0.12171612389003693, '23203': 0.12084892417661415, '23088': 0.12084892417661411, '20764': 0.11744404390294069, '20893': 0.11180339887498948, '75131': 0.11180339887498948, '84766': 0.11180339887498948, '20759': 0.10540925533894598, '21062': 0.10540925533894598, '21269': 0.1, '20771': 0.1, '84806B': 0.1, '20756': 0.09534625892455924, '20760': 0.09534625892455924, '22803': 0.09534625892455924, '22877': 0.09534625892455924}",need attention
17899.0,"{'23289': 0.14630339119189104, '21576': 0.1462544848254261, '22441': 0.14621516381790667, '84032A': 0.1449427589131121, '17091J': 0.14488358652488853, '22315': 0.14379932713576268, '22609': 0.14301938838683884, '23496': 0.14285714285714285, '90160C': 0.14285714285714285, '22156': 0.14285714285714282, '35912B': 0.14269544824634822, '22367': 0.1425071255344195, '22988': 0.14022146187989837, '21032': 0.140028008402801, '47503A': 0.13962222212149167, '22834': 0.1357507525913566, '22294': 0.13559399939321415, '47021G': 0.13552618543578768, '51020B': 0.13552618543578768, '85104': 0.13552618543578768}",need attention
17900.0,"{'21641': 0.11322770341445959, '23451': 0.11322770341445959, '22597': 0.10942202738310211, '23314': 0.10925355610938446, '23323': 0.10925355610938446, '84912A': 0.10925355610938446, '23090': 0.10127393670836667, '23096': 0.09962709627734359, '20794': 0.09245003270420485, '23064': 0.09245003270420485, '90057': 0.09245003270420485, '20831': 0.08770580193070293, '23452': 0.08770580193070293, '35953': 0.08770580193070293, '21500': 0.08404977220207886, '22182': 0.08362420100070908, '22214': 0.08362420100070908, '47518F': 0.08362420100070908, '85025B': 0.08362420100070908, '21499': 0.08320502943378438}",loose them
17901.0,"{'22988': 0.15746817074007305, '23529': 0.15713484026367724, '21864': 0.15585730003983933, '22091': 0.15311752374093252, '72349B': 0.15191090506255, '20622': 0.14886458551295736, '47518F': 0.14673479641335557, '22695': 0.1466471150213533, '23508': 0.14547859349066158, '85150': 0.14282799726001058, '23184': 0.14244891395915252, '23157': 0.1421338109037403, '23264': 0.1420021445383764, '23343': 0.13715853329963723, '23409': 0.13608276348795434, '23598': 0.13608276348795434, '23344': 0.1360827634879543, '23077': 0.1347420139090739, '22909': 0.1338877362790406, '23353': 0.1308468359548103}",need attention
17904.0,"{'22986': 0.1414213562373095, '84949': 0.13985773194637896, '22741': 0.13961796943056518, '22570': 0.13934101278298852, '22642': 0.1386750490563073, '35911A': 0.1386750490563073, '22748': 0.13843324407887758, '22945': 0.13803940759355818, '84997C': 0.13803940759355818, '22309': 0.13608276348795434, '84519B': 0.13497638119975428, '23318': 0.1336306209562122, '22310': 0.1307440900921227, '22379': 0.13045451257138735, '21557': 0.12725695259515554, '22414': 0.12725695259515554, '37413': 0.1270001270001905, '22608': 0.12499999999999997, '51014C': 0.11952286093343935, '51014L': 0.11624763874381927}",need attention
17905.0,"{'22733': 0.13927150363278887, '23138': 0.13912166872805048, '22086': 0.1388315731089793, '35095B': 0.13867504905630731, '17038': 0.1386750490563073, '84766': 0.1386750490563073, '22558': 0.13765295000339356, '22726': 0.1375625861079964, '22639': 0.13699754905014835, '22904': 0.13633337652435482, '79067': 0.13561270072416204, '23091': 0.1353825902684706, '22410': 0.13538259026847058, '22952': 0.13527771618440249, '23146': 0.13377816502340917, '23340': 0.12634967392981722, '85048': 0.12507979573107608, '22130': 0.12456821978060995, '22988': 0.12207160944508066, '22466': 0.12174373330944385}",need attention
17906.0,"{'22199': 0.14815943949743846, '21707': 0.14724203476646208, '22916': 0.14598929061844593, '22431': 0.14563278388210305, '22107': 0.1450036976414354, '20622': 0.1433148727800037, '22701': 0.1429154876187574, '22918': 0.14291548761875736, '21788': 0.14256648712805026, '22721': 0.14081713882673802, '22844': 0.1406102479553512, '48138': 0.1404359449671427, '22920': 0.140028008402801, '21627': 0.14002800840280097, '22362': 0.14002800840280097, '22478': 0.14002800840280097, '21174': 0.1372215512369386, '22364': 0.13629325512727639, '22477': 0.13629325512727639, '22852': 0.13592873654160803}",loose them
17908.0,"{'84832': 0.14273829330008253, '22587': 0.14261480656245853, '22328': 0.14213381090374028, '84638': 0.13837968120433278, '21407': 0.13524203070138519, '23148': 0.13298286813104201, '47559B': 0.12574199065521885, '35912B': 0.12136700910941023, '46000R': 0.12136700910941023, '35933': 0.11909826683508275, '71403': 0.11909826683508275, '21523': 0.11885396244072756, '22511': 0.11669199319831565, '21071': 0.1159217406011873, '21218': 0.11487765597207096, '22500': 0.11390142225037868, '35810B': 0.11298653657320641, '47585A': 0.11298653657320641, '85129D': 0.11298653657320641}",need attention
17911.0,"{'23352': 0.17269479902200696, '22568': 0.170707657398485, '20969': 0.1692777916923361, '22571': 0.16912752287293453, '22150': 0.16865086353901387, '23208': 0.16446845656149195, '21633': 0.15811388300841894, '21849': 0.14907119849998596, '78124': 0.14907119849998596, '21631': 0.13483997249264842, '23222': 0.13483997249264842, '23220': 0.11547005383792514, '20777': 0.10540925533894599, '22591': 0.09999999999999999, '84826': 0.09999999999999999, '23344': 0.09938079899999064, '21640': 0.09759000729485331, '22181': 0.08944271909999159, '23461': 0.08944271909999159, '23494': 0.08944271909999159}",need attention
17912.0,"{'22733': 0.14433756729740646, '22451': 0.14384911389218763, '22731': 0.14384911389218763, '22144': 0.14312107299860882, '16216': 0.1404878717372541, '23318': 0.14037248126871926, '21219': 0.13693063937629155, '79067': 0.13561270072416204, '22610': 0.13518451760896882, '22353': 0.1336306209562122, '22729': 0.13316902848554255, '22587': 0.1328735008631835, '22817': 0.12858612496840993, '23340': 0.12634967392981722, '85048': 0.12507979573107608, '22466': 0.12174373330944385, '10120': 0.11785113019775795, '21722': 0.11785113019775795, '84012': 0.11785113019775793, '22746': 0.11624763874381928}",need attention
17913.0,"{'23558': 0.12909944487358055, '23661': 0.12909944487358055, '90099': 0.12909944487358055, '21750': 0.12856486930664499, '22954': 0.12856486930664499, '23515': 0.12856486930664499, '21714': 0.12795129377364453, '21066': 0.1267731382092775, '21849': 0.1259881576697424, '22794': 0.12540051368250327, '21191': 0.12524485821702988, '23247': 0.12371791482634839, '22713': 0.1225702826071791, '21519': 0.12087957704309987, '21360': 0.11952286093343936, '72800C': 0.11952286093343936, '23353': 0.11895773785772165, '22807': 0.11805626722019105, '22312': 0.11677484162422844, '22307': 0.11396057645963795}",need attention
17914.0,"{'21360': 0.1264911064067352, '22199': 0.1264911064067352, '22204': 0.1264911064067352, '22699': 0.125894936674611, '23382': 0.12524485821702988, '22207': 0.12493900951088487, '23042': 0.12403473458920845, '22849': 0.12328224189336073, '22423': 0.12273358655874254, '21424': 0.12009611535381537, '23209': 0.11541088393712068, '22175': 0.11538461538461539, '20728': 0.11520750919367481, '17107D': 0.10540925533894598, '21032': 0.10540925533894598, '23120': 0.10540925533894598, '35964': 0.10540925533894598, '37479P': 0.10540925533894598, '22279': 0.09938079899999065, '21850': 0.0975900072948533, '23216': 0.0975900072948533}",need attention
17917.0,"{'23382': 0.140028008402801, '16218': 0.13608276348795437, '22292': 0.1334876749845192, '23053': 0.13240678533309402, '20941': 0.1318760946791574, '21873': 0.1318760946791574, '84212': 0.13025792180516724, '22389': 0.12909944487358055, '84674': 0.12909944487358055, '21810': 0.12830005981991682, '23074': 0.12830005981991682, '85136C': 0.12830005981991682, '22466': 0.12745318548364543, '23570': 0.12655439943366653, '21562': 0.1257389226923863, '21731': 0.12487810821089254, '22314': 0.12326671027227314, '21647': 0.12038585308576923, '85127': 0.12038585308576923, '20669': 0.12038585308576921}",need attention
